timestamp,plant_id,cloud_cover,irradiation_wm2,temperature_c,humidity_pct,wind_speed_ms,wind_direction_deg,gust_speed_ms
2025-04-12 08:00:00,SOLAR-08,0.258,363.06,29.1,50.87,4.77,307.88,4.29
2025-04-12 09:00:00,SOLAR-08,0.1507,516.33,30.56,49.2,3.31,252.18,3.42
2025-04-12 10:00:00,SOLAR-08,0.3183,545.46,32.88,51.0,6.6,245.27,8.51
2025-04-12 11:00:00,SOLAR-08,0.2481,733.12,33.9,45.6,5.46,271.12,6.36
2025-04-12 12:00:00,SOLAR-08,0.1591,755.61,33.97,46.52,5.92,281.0,5.33
2025-04-12 13:00:00,SOLAR-08,0.1573,715.08,34.94,41.08,5.24,270.1,5.93
2025-04-12 14:00:00,SOLAR-08,0.2079,611.46,30.94,43.4,5.58,239.05,6.94
2025-04-12 15:00:00,SOLAR-08,0.1811,510.36,30.99,47.61,6.88,214.7,7.85
2025-04-12 16:00:00,SOLAR-08,0.3625,301.37,31.41,57.44,5.0,310.1,4.92
2025-04-12 17:00:00,SOLAR-08,0.326,197.11,30.82,49.33,5.45,276.23,5.77
2025-04-12 18:00:00,SOLAR-08,0.3855,2.9,31.51,51.74,3.7,298.5,4.78
2025-04-12 19:00:00,SOLAR-08,0.3481,0.0,27.37,46.29,6.34,246.37,7.22
2025-04-12 20:00:00,SOLAR-08,0.2659,0.0,26.97,46.16,3.59,267.11,4.05
2025-04-12 21:00:00,SOLAR-08,0.3941,0.0,27.22,59.71,5.07,285.6,7.01
2025-04-12 22:00:00,SOLAR-08,0.5465,0.0,25.24,61.14,3.23,261.41,4.58
2025-04-12 23:00:00,SOLAR-08,0.5416,14.3,25.68,63.65,1.08,315.18,3.24
2025-04-13 00:00:00,SOLAR-08,0.2052,0.0,26.87,47.84,2.34,268.34,3.38
2025-04-13 01:00:00,SOLAR-08,0.2985,13.14,22.63,52.52,3.28,273.36,4.46
2025-04-13 02:00:00,SOLAR-08,0.4338,22.63,27.1,57.34,2.48,215.3,2.99
2025-04-13 03:00:00,SOLAR-08,0.1895,31.58,25.29,50.5,1.59,260.95,2.49
2025-04-13 04:00:00,SOLAR-08,0.4001,0.0,27.5,57.22,3.69,244.9,4.24
2025-04-13 05:00:00,SOLAR-08,0.4852,7.47,25.99,61.36,3.5,292.55,5.14
2025-04-13 06:00:00,SOLAR-08,0.275,39.02,26.16,45.1,0.56,246.15,1.95
2025-04-13 07:00:00,SOLAR-08,0.3148,165.75,28.63,38.19,4.21,248.49,5.81
2025-04-13 08:00:00,SOLAR-08,0.2843,376.77,28.48,49.37,2.29,291.66,4.33
2025-04-13 09:00:00,SOLAR-08,0.2611,506.3,29.03,49.66,4.35,235.67,6.72
2025-04-13 10:00:00,SOLAR-08,0.2575,621.41,32.0,60.26,4.94,236.28,5.57
2025-04-13 11:00:00,SOLAR-08,0.3089,649.1,34.14,57.61,6.02,279.58,7.7
2025-04-13 12:00:00,SOLAR-08,0.1677,749.3,33.26,57.49,4.52,296.91,6.03
2025-04-13 13:00:00,SOLAR-08,0.3203,662.81,32.61,51.13,4.25,275.23,5.23
2025-04-13 14:00:00,SOLAR-08,0.2351,645.29,34.39,48.87,4.43,292.81,5.06
2025-04-13 15:00:00,SOLAR-08,0.1572,544.04,35.7,50.15,6.45,326.51,7.32
2025-04-13 16:00:00,SOLAR-08,0.2607,383.76,32.42,39.69,3.51,316.89,6.06
2025-04-13 17:00:00,SOLAR-08,0.0447,258.79,33.94,40.87,4.62,288.87,5.34
2025-04-13 18:00:00,SOLAR-08,0.3106,0.0,29.52,46.99,5.15,247.55,7.0
2025-04-13 19:00:00,SOLAR-08,0.3116,26.44,28.86,42.28,4.64,257.49,3.98
2025-04-13 20:00:00,SOLAR-08,0.197,45.54,28.83,47.99,4.16,269.71,7.53
2025-04-13 21:00:00,SOLAR-08,0.2394,20.24,27.71,51.2,1.6,255.51,3.29
2025-04-13 22:00:00,SOLAR-08,0.258,0.0,26.82,40.79,3.46,238.67,3.39
2025-04-13 23:00:00,SOLAR-08,0.3758,0.0,24.47,52.4,2.49,271.23,5.05
2025-04-14 00:00:00,SOLAR-08,0.2431,0.0,25.26,48.34,3.02,272.13,3.88
2025-04-14 01:00:00,SOLAR-08,0.2456,0.0,26.48,49.69,1.58,268.11,2.34
2025-04-14 02:00:00,SOLAR-08,0.3055,0.0,28.42,55.42,2.88,256.43,4.68
2025-04-14 03:00:00,SOLAR-08,0.3067,0.0,27.23,44.25,2.26,288.28,1.38
2025-04-14 04:00:00,SOLAR-08,0.2684,0.0,26.5,54.55,2.58,238.64,3.52
2025-04-14 05:00:00,SOLAR-08,0.2282,17.84,27.07,40.03,3.74,271.29,6.2
2025-04-14 06:00:00,SOLAR-08,0.2774,0.0,27.66,55.94,1.65,313.63,2.48
2025-04-14 07:00:00,SOLAR-08,0.2784,112.6,32.0,47.1,4.7,231.99,4.5
2025-04-14 08:00:00,SOLAR-08,0.1501,369.84,29.36,42.51,3.65,272.99,5.61
2025-04-14 09:00:00,SOLAR-08,0.281,514.95,34.01,60.62,4.65,294.26,7.02
2025-04-14 10:00:00,SOLAR-08,0.0159,756.81,32.1,55.31,4.16,193.23,7.46
2025-04-14 11:00:00,SOLAR-08,0.1217,733.46,30.8,48.46,5.2,251.53,7.05
2025-04-14 12:00:00,SOLAR-08,0.2206,730.8,36.98,48.55,3.77,287.6,3.64
2025-04-14 13:00:00,SOLAR-08,0.1715,746.7,31.17,57.27,4.74,238.09,5.58
2025-04-14 14:00:00,SOLAR-08,0.0841,756.16,32.3,46.95,4.49,301.81,5.63
2025-04-14 15:00:00,SOLAR-08,0.3041,518.12,32.61,53.33,4.96,216.32,5.35
2025-04-14 16:00:00,SOLAR-08,0.046,459.04,29.98,47.9,5.04,296.75,6.88
2025-04-14 17:00:00,SOLAR-08,0.0354,236.4,32.15,47.7,3.77,325.44,5.26
2025-04-14 18:00:00,SOLAR-08,0.2559,0.0,28.99,47.93,2.53,295.78,3.86
2025-04-14 19:00:00,SOLAR-08,0.272,26.99,29.31,52.91,2.36,247.02,2.0
2025-04-14 20:00:00,SOLAR-08,0.2134,32.87,31.86,42.78,3.65,215.05,5.1
2025-04-14 21:00:00,SOLAR-08,0.2882,59.15,27.43,60.28,3.21,233.66,2.98
2025-04-14 22:00:00,SOLAR-08,0.3774,9.68,27.68,58.61,2.68,226.91,4.23
2025-04-14 23:00:00,SOLAR-08,0.4262,0.0,25.39,53.07,4.41,226.37,5.94
2025-04-15 00:00:00,SOLAR-08,0.1861,20.62,27.94,50.18,4.1,217.95,3.93
2025-04-15 01:00:00,SOLAR-08,0.2284,0.0,25.91,56.03,2.63,238.0,2.29
2025-04-15 02:00:00,SOLAR-08,0.2135,28.84,25.41,59.21,2.81,267.96,3.21
2025-04-15 03:00:00,SOLAR-08,0.317,11.17,28.12,41.57,2.69,240.39,4.61
2025-04-15 04:00:00,SOLAR-08,0.1039,0.0,25.57,45.66,3.54,226.14,4.3
2025-04-15 05:00:00,SOLAR-08,0.0175,0.0,24.24,37.31,0.71,247.59,2.58
2025-04-15 06:00:00,SOLAR-08,0.2467,7.26,30.84,52.69,3.16,254.63,4.12
2025-04-15 07:00:00,SOLAR-08,0.0274,205.41,29.09,47.77,4.43,215.75,4.9
2025-04-15 08:00:00,SOLAR-08,0.025,373.85,32.28,36.74,3.82,254.26,4.95
2025-04-15 09:00:00,SOLAR-08,0.1053,578.69,33.0,49.12,3.84,228.89,6.06
2025-04-15 10:00:00,SOLAR-08,0.1825,622.63,31.29,50.8,4.75,257.4,4.73
2025-04-15 11:00:00,SOLAR-08,0.0966,774.55,32.28,48.5,3.31,186.86,5.28
2025-04-15 12:00:00,SOLAR-08,0.1542,765.17,33.68,43.51,5.32,255.88,5.85
2025-04-15 13:00:00,SOLAR-08,0.0704,813.18,31.49,52.73,4.72,231.04,4.64
2025-04-15 14:00:00,SOLAR-08,0.0498,705.09,30.83,54.45,5.57,261.22,7.15
2025-04-15 15:00:00,SOLAR-08,0.1208,543.95,34.39,53.58,2.9,248.65,3.78
2025-04-15 16:00:00,SOLAR-08,0.0,393.94,31.52,55.05,5.47,224.31,7.52
2025-04-15 17:00:00,SOLAR-08,0.1935,123.56,31.61,50.23,3.68,269.91,4.43
2025-04-15 18:00:00,SOLAR-08,0.0944,57.99,30.0,34.85,3.17,218.05,3.48
2025-04-15 19:00:00,SOLAR-08,0.1284,50.62,26.02,47.32,3.68,297.59,5.62
2025-04-15 20:00:00,SOLAR-08,0.1169,52.85,28.94,55.15,2.87,280.09,4.25
2025-04-15 21:00:00,SOLAR-08,0.0735,0.0,29.52,44.25,3.49,254.66,3.8
2025-04-15 22:00:00,SOLAR-08,0.3655,0.0,29.22,54.2,3.79,254.31,6.18
2025-04-15 23:00:00,SOLAR-08,0.4347,28.59,26.99,56.57,1.06,241.6,1.38
2025-04-16 00:00:00,SOLAR-08,0.2037,0.0,22.98,55.76,0.6,259.15,2.39
2025-04-16 01:00:00,SOLAR-08,0.1009,42.03,22.04,44.37,1.3,277.56,2.17
2025-04-16 02:00:00,SOLAR-08,0.2823,43.74,26.28,54.81,2.23,255.96,3.88
2025-04-16 03:00:00,SOLAR-08,0.0,54.69,24.5,54.23,3.6,261.32,3.09
2025-04-16 04:00:00,SOLAR-08,0.0893,0.0,27.36,41.63,1.17,255.43,0.55
2025-04-16 05:00:00,SOLAR-08,0.2147,6.14,28.44,51.71,2.74,202.16,4.91
2025-04-16 06:00:00,SOLAR-08,0.0625,18.19,29.34,57.26,2.92,215.56,4.37
2025-04-16 07:00:00,SOLAR-08,0.1305,233.03,31.2,42.73,1.75,242.55,2.64
2025-04-16 08:00:00,SOLAR-08,0.0,406.09,30.22,40.53,2.99,210.85,2.21
2025-04-16 09:00:00,SOLAR-08,0.0546,528.94,30.76,38.9,6.53,180.42,9.78
2025-04-16 10:00:00,SOLAR-08,0.0108,752.22,31.61,37.84,5.3,207.21,6.3
2025-04-16 11:00:00,SOLAR-08,0.0776,834.14,33.95,40.05,6.42,257.29,7.56
2025-04-16 12:00:00,SOLAR-08,0.0174,875.61,33.11,43.37,5.59,258.6,5.89
2025-04-16 13:00:00,SOLAR-08,0.0,856.27,37.09,50.13,5.47,197.65,6.94
2025-04-16 14:00:00,SOLAR-08,0.0,729.22,32.44,49.84,4.51,239.94,6.4
2025-04-16 15:00:00,SOLAR-08,0.0,612.12,32.07,47.91,5.57,225.79,8.11
2025-04-16 16:00:00,SOLAR-08,0.2115,399.11,32.24,49.78,5.0,264.5,6.57
2025-04-16 17:00:00,SOLAR-08,0.2419,269.23,38.03,55.0,4.3,253.02,6.26
2025-04-16 18:00:00,SOLAR-08,0.1049,0.0,32.72,49.55,4.29,254.78,3.53
2025-04-16 19:00:00,SOLAR-08,0.0805,0.0,29.77,49.2,2.91,226.59,3.61
2025-04-16 20:00:00,SOLAR-08,0.1517,52.41,25.5,44.1,2.85,274.92,4.29
2025-04-16 21:00:00,SOLAR-08,0.0777,0.0,26.51,60.19,6.64,276.4,8.31
2025-04-16 22:00:00,SOLAR-08,0.0853,0.0,27.26,46.86,2.44,225.2,3.17
2025-04-16 23:00:00,SOLAR-08,0.1683,8.73,23.95,62.96,3.54,231.23,4.51
2025-04-17 00:00:00,SOLAR-08,0.0775,0.0,25.25,47.61,1.88,262.24,4.86
2025-04-17 01:00:00,SOLAR-08,0.2067,70.7,25.77,49.37,3.5,228.49,3.86
2025-04-17 02:00:00,SOLAR-08,0.0,0.0,25.07,44.9,2.57,246.45,2.73
2025-04-17 03:00:00,SOLAR-08,0.0555,27.69,24.81,53.38,2.48,222.72,4.46
2025-04-17 04:00:00,SOLAR-08,0.0313,0.0,26.78,37.27,1.08,277.52,4.09
2025-04-17 05:00:00,SOLAR-08,0.1065,68.06,25.5,45.23,3.86,245.95,4.44
2025-04-17 06:00:00,SOLAR-08,0.0,47.93,28.17,32.14,4.36,233.12,6.03
2025-04-17 07:00:00,SOLAR-08,0.0,277.86,28.18,37.74,1.53,244.03,4.55
2025-04-17 08:00:00,SOLAR-08,0.1471,358.96,34.83,45.17,4.79,211.08,6.85
2025-04-17 09:00:00,SOLAR-08,0.0139,594.81,31.31,52.26,4.45,179.69,5.62
2025-04-17 10:00:00,SOLAR-08,0.0,744.61,35.05,46.1,5.59,184.67,6.55
2025-04-17 11:00:00,SOLAR-08,0.0216,846.53,31.43,35.51,4.22,224.81,5.97
2025-04-17 12:00:00,SOLAR-08,0.0,842.61,31.39,39.02,4.67,236.59,5.42
2025-04-17 13:00:00,SOLAR-08,0.0779,822.2,31.64,52.31,5.28,252.69,7.42
2025-04-17 14:00:00,SOLAR-08,0.0,832.42,33.58,40.12,6.09,238.8,7.95
2025-04-17 15:00:00,SOLAR-08,0.0365,634.8,32.38,50.65,4.71,266.33,7.19
2025-04-17 16:00:00,SOLAR-08,0.0404,442.94,31.58,41.02,3.96,232.2,4.62
2025-04-17 17:00:00,SOLAR-08,0.0128,223.17,29.64,51.02,5.45,262.49,7.97
2025-04-17 18:00:00,SOLAR-08,0.1645,2.86,31.71,48.04,3.97,246.05,6.44
2025-04-17 19:00:00,SOLAR-08,0.0506,0.0,29.12,35.64,3.44,248.72,3.06
2025-04-17 20:00:00,SOLAR-08,0.0183,0.59,31.34,42.61,7.22,251.53,9.37
2025-04-17 21:00:00,SOLAR-08,0.0128,41.46,27.47,43.04,3.7,224.88,4.81
2025-04-17 22:00:00,SOLAR-08,0.0722,48.11,24.91,31.67,5.79,169.15,7.18
2025-04-17 23:00:00,SOLAR-08,0.0789,0.89,23.48,49.01,2.03,272.77,4.8
2025-04-18 00:00:00,SOLAR-08,0.0616,13.25,26.77,54.91,3.29,171.58,4.12
2025-04-18 01:00:00,SOLAR-08,0.1232,25.25,27.44,53.8,2.82,223.8,4.21
2025-04-18 02:00:00,SOLAR-08,0.1839,29.06,26.42,44.87,5.19,163.84,6.42
2025-04-18 03:00:00,SOLAR-08,0.2248,82.46,25.92,50.21,2.66,210.93,3.57
2025-04-18 04:00:00,SOLAR-08,0.1491,15.17,27.59,45.02,4.42,214.52,5.86
2025-04-18 05:00:00,SOLAR-08,0.033,52.25,29.3,49.12,4.74,170.23,6.99
2025-04-18 06:00:00,SOLAR-08,0.0412,40.24,30.1,48.46,6.23,252.42,7.11
2025-04-18 07:00:00,SOLAR-08,0.0968,191.38,30.15,39.57,3.95,200.36,3.9
2025-04-18 08:00:00,SOLAR-08,0.1519,469.58,31.77,50.99,5.06,249.91,5.47
2025-04-18 09:00:00,SOLAR-08,0.0,636.39,34.32,48.58,5.47,160.15,6.17
2025-04-18 10:00:00,SOLAR-08,0.0,786.66,31.89,50.76,4.22,223.1,5.25
2025-04-18 11:00:00,SOLAR-08,0.0,851.27,33.89,41.19,6.8,176.95,6.61
2025-04-18 12:00:00,SOLAR-08,0.1767,786.64,32.28,50.14,4.28,223.79,5.31
2025-04-18 13:00:00,SOLAR-08,0.0,886.98,35.85,45.26,5.08,189.76,8.17
2025-04-18 14:00:00,SOLAR-08,0.1858,612.35,32.74,45.72,4.98,208.81,5.73
2025-04-18 15:00:00,SOLAR-08,0.0942,537.79,33.46,40.73,6.4,170.84,9.27
2025-04-18 16:00:00,SOLAR-08,0.0,483.21,35.19,34.15,4.41,188.37,5.89
2025-04-18 17:00:00,SOLAR-08,0.028,272.92,29.95,36.26,6.94,200.84,7.17
2025-04-18 18:00:00,SOLAR-08,0.0,0.0,30.27,39.58,5.13,242.59,5.25
2025-04-18 19:00:00,SOLAR-08,0.0,0.0,30.85,55.31,4.91,244.11,6.97
2025-04-18 20:00:00,SOLAR-08,0.2019,0.0,28.75,47.21,4.81,204.1,5.79
2025-04-18 21:00:00,SOLAR-08,0.0,0.0,26.98,49.51,2.76,212.94,2.88
2025-04-18 22:00:00,SOLAR-08,0.0292,0.0,28.98,41.12,2.53,168.39,4.47
2025-04-18 23:00:00,SOLAR-08,0.076,35.79,24.79,50.43,3.9,186.51,5.7
2025-04-19 00:00:00,SOLAR-08,0.257,6.12,28.07,55.49,4.02,135.53,5.17
2025-04-19 01:00:00,SOLAR-08,0.1805,0.0,26.16,55.73,2.98,228.06,5.45
2025-04-19 02:00:00,SOLAR-08,0.1891,14.97,25.35,47.64,2.05,225.08,2.35
2025-04-19 03:00:00,SOLAR-08,0.3015,19.25,26.65,66.46,4.3,186.77,4.26
2025-04-19 04:00:00,SOLAR-08,0.1284,0.0,25.73,54.12,5.01,221.12,5.27
2025-04-19 05:00:00,SOLAR-08,0.1533,0.0,26.37,47.47,2.13,218.34,3.9
2025-04-19 06:00:00,SOLAR-08,0.1651,0.0,30.27,52.68,3.45,168.63,6.4
2025-04-19 07:00:00,SOLAR-08,0.0,261.23,32.83,39.35,4.86,180.16,5.23
2025-04-19 08:00:00,SOLAR-08,0.0971,410.73,29.36,45.44,5.44,152.18,7.0
2025-04-19 09:00:00,SOLAR-08,0.0373,630.63,30.61,44.97,5.08,214.72,7.19
2025-04-19 10:00:00,SOLAR-08,0.177,694.8,33.22,45.98,6.68,184.15,7.44
2025-04-19 11:00:00,SOLAR-08,0.0711,802.1,33.57,49.2,4.98,255.79,5.72
2025-04-19 12:00:00,SOLAR-08,0.0,910.15,32.81,49.91,6.3,208.47,7.63
2025-04-19 13:00:00,SOLAR-08,0.0676,845.69,31.53,47.39,4.3,206.66,5.1
2025-04-19 14:00:00,SOLAR-08,0.0827,673.59,37.36,53.0,7.41,205.96,7.04
2025-04-19 15:00:00,SOLAR-08,0.0803,574.19,35.54,38.94,6.22,174.15,7.2
2025-04-19 16:00:00,SOLAR-08,0.1773,487.65,36.33,44.23,5.07,231.35,5.45
2025-04-19 17:00:00,SOLAR-08,0.0425,224.72,32.56,32.78,6.91,191.9,8.39
2025-04-19 18:00:00,SOLAR-08,0.0,0.0,29.98,30.59,4.71,203.72,6.95
2025-04-19 19:00:00,SOLAR-08,0.0,0.0,30.75,45.07,4.57,183.87,7.39
2025-04-19 20:00:00,SOLAR-08,0.0471,0.0,28.7,52.11,4.14,240.56,4.69
2025-04-19 21:00:00,SOLAR-08,0.1278,24.64,28.63,50.59,3.46,224.91,5.8
2025-04-19 22:00:00,SOLAR-08,0.1866,0.0,28.92,40.25,3.8,228.31,4.79
2025-04-19 23:00:00,SOLAR-08,0.0477,8.96,28.4,47.07,2.79,240.86,4.52
2025-04-20 00:00:00,SOLAR-08,0.4708,24.97,26.85,68.61,4.25,206.52,4.97
2025-04-20 01:00:00,SOLAR-08,0.2661,7.86,24.34,50.0,4.08,197.46,5.13
2025-04-20 02:00:00,SOLAR-08,0.1528,0.0,22.99,36.57,3.42,181.71,3.47
2025-04-20 03:00:00,SOLAR-08,0.112,40.79,26.18,44.6,4.35,202.06,5.04
2025-04-20 04:00:00,SOLAR-08,0.2828,0.0,26.78,48.59,2.52,164.33,4.74
2025-04-20 05:00:00,SOLAR-08,0.4128,0.0,26.57,59.09,4.88,189.96,7.77
2025-04-20 06:00:00,SOLAR-08,0.1132,42.22,27.4,49.49,5.38,215.94,5.14
2025-04-20 07:00:00,SOLAR-08,0.2095,164.85,29.52,39.98,3.64,157.02,5.84
2025-04-20 08:00:00,SOLAR-08,0.186,373.78,28.5,42.22,5.88,169.06,7.58
2025-04-20 09:00:00,SOLAR-08,0.0,650.52,28.22,51.04,2.75,174.21,3.08
2025-04-20 10:00:00,SOLAR-08,0.0896,699.95,33.73,45.19,4.42,210.02,6.17
2025-04-20 11:00:00,SOLAR-08,0.0541,816.38,32.51,48.5,7.04,200.47,7.47
2025-04-20 12:00:00,SOLAR-08,0.0,871.42,34.17,42.67,4.95,221.1,5.65
2025-04-20 13:00:00,SOLAR-08,0.113,807.61,34.93,45.25,8.44,229.13,9.76
2025-04-20 14:00:00,SOLAR-08,0.0395,748.31,32.74,40.99,7.73,200.15,10.38
2025-04-20 15:00:00,SOLAR-08,0.0645,599.11,32.83,38.46,8.0,158.52,9.35
2025-04-20 16:00:00,SOLAR-08,0.0034,466.83,32.59,46.01,4.9,191.72,6.52
2025-04-20 17:00:00,SOLAR-08,0.1865,184.1,31.7,47.66,5.85,185.8,6.35
2025-04-20 18:00:00,SOLAR-08,0.107,0.0,32.35,48.24,5.87,155.0,6.63
2025-04-20 19:00:00,SOLAR-08,0.2304,39.99,30.69,51.1,5.92,146.42,5.64
2025-04-20 20:00:00,SOLAR-08,0.1395,6.15,29.96,42.9,2.15,210.73,3.52
2025-04-20 21:00:00,SOLAR-08,0.2459,0.0,26.53,46.33,3.79,207.22,3.67
2025-04-20 22:00:00,SOLAR-08,0.3166,3.18,25.67,54.61,4.35,188.84,4.19
2025-04-20 23:00:00,SOLAR-08,0.1726,9.7,26.93,41.65,4.82,240.2,3.54
2025-04-21 00:00:00,SOLAR-08,0.2437,0.0,24.13,40.37,2.4,176.58,4.55
2025-04-21 01:00:00,SOLAR-08,0.341,20.49,25.73,50.75,5.12,219.6,6.19
2025-04-21 02:00:00,SOLAR-08,0.1839,0.0,23.83,54.5,3.18,194.67,6.02
2025-04-21 03:00:00,SOLAR-08,0.4682,0.0,24.09,58.66,5.08,180.03,4.9
2025-04-21 04:00:00,SOLAR-08,0.2319,0.0,27.18,52.96,2.41,192.0,3.79
2025-04-21 05:00:00,SOLAR-08,0.3451,0.0,27.31,58.72,3.84,164.85,4.8
2025-04-21 06:00:00,SOLAR-08,0.1976,72.59,26.05,45.43,3.8,188.88,6.8
2025-04-21 07:00:00,SOLAR-08,0.1628,194.8,29.68,52.08,4.56,167.73,7.04
2025-04-21 08:00:00,SOLAR-08,0.0532,424.45,30.25,41.06,4.99,185.13,7.08
2025-04-21 09:00:00,SOLAR-08,0.1468,605.26,32.75,46.62,6.46,170.48,8.64
2025-04-21 10:00:00,SOLAR-08,0.0645,707.19,33.22,46.37,5.71,187.71,5.81
2025-04-21 11:00:00,SOLAR-08,0.0148,829.78,34.83,48.23,6.71,211.83,9.41
2025-04-21 12:00:00,SOLAR-08,0.1816,708.24,35.3,53.64,5.43,156.12,6.15
2025-04-21 13:00:00,SOLAR-08,0.132,771.95,34.09,48.21,7.97,220.85,9.41
2025-04-21 14:00:00,SOLAR-08,0.1625,614.64,33.59,37.44,7.11,232.16,8.91
2025-04-21 15:00:00,SOLAR-08,0.3052,474.82,32.2,54.84,8.03,182.73,9.0
2025-04-21 16:00:00,SOLAR-08,0.2284,318.08,32.56,45.73,8.54,161.06,10.6
2025-04-21 17:00:00,SOLAR-08,0.1668,140.13,33.06,47.49,5.17,199.23,6.35
2025-04-21 18:00:00,SOLAR-08,0.2704,0.0,34.45,60.62,6.52,212.44,7.03
2025-04-21 19:00:00,SOLAR-08,0.3857,0.0,32.88,55.15,5.09,129.99,7.18
2025-04-21 20:00:00,SOLAR-08,0.2838,39.94,28.35,56.24,3.89,154.07,5.72
2025-04-21 21:00:00,SOLAR-08,0.2413,0.0,28.0,42.96,4.7,236.32,7.12
2025-04-21 22:00:00,SOLAR-08,0.4754,47.4,26.2,55.91,5.05,172.94,5.0
2025-04-21 23:00:00,SOLAR-08,0.4707,12.46,25.63,56.5,3.53,158.27,4.66
2025-04-22 00:00:00,SOLAR-08,0.3393,0.0,25.35,42.88,5.07,168.85,6.46
2025-04-22 01:00:00,SOLAR-08,0.256,31.8,23.74,34.86,4.01,134.16,5.71
2025-04-22 02:00:00,SOLAR-08,0.4599,43.85,25.45,55.02,3.77,165.22,4.73
2025-04-22 03:00:00,SOLAR-08,0.2783,9.31,25.91,63.12,3.73,155.49,5.08
2025-04-22 04:00:00,SOLAR-08,0.2198,76.47,30.37,39.23,3.73,125.74,4.37
2025-04-22 05:00:00,SOLAR-08,0.3347,0.0,27.59,64.17,5.22,190.72,7.0
2025-04-22 06:00:00,SOLAR-08,0.4175,0.0,26.86,64.8,3.39,190.14,4.45
2025-04-22 07:00:00,SOLAR-08,0.1823,221.67,30.61,38.51,4.37,193.02,6.26
2025-04-22 08:00:00,SOLAR-08,0.2564,383.18,32.69,54.16,6.14,155.32,7.27
2025-04-22 09:00:00,SOLAR-08,0.1635,525.78,30.15,53.09,6.08,176.83,5.9
2025-04-22 10:00:00,SOLAR-08,0.2536,568.76,33.85,47.05,5.94,134.56,6.12
2025-04-22 11:00:00,SOLAR-08,0.1951,713.68,33.73,50.53,7.0,216.45,8.43
2025-04-22 12:00:00,SOLAR-08,0.2698,740.27,32.33,56.81,8.53,163.69,8.78
2025-04-22 13:00:00,SOLAR-08,0.3001,609.91,33.05,43.54,6.15,147.04,7.46
2025-04-22 14:00:00,SOLAR-08,0.2119,575.98,35.25,48.6,5.55,171.1,7.81
2025-04-22 15:00:00,SOLAR-08,0.2221,546.47,32.24,52.7,7.05,211.91,8.0
2025-04-22 16:00:00,SOLAR-08,0.2021,345.68,31.58,51.55,5.51,213.86,7.13
2025-04-22 17:00:00,SOLAR-08,0.3297,151.66,33.95,51.11,6.32,197.84,6.68
2025-04-22 18:00:00,SOLAR-08,0.4349,0.0,33.31,51.2,7.4,164.6,9.4
2025-04-22 19:00:00,SOLAR-08,0.3821,0.0,30.98,60.04,5.78,179.17,8.33
2025-04-22 20:00:00,SOLAR-08,0.3086,53.53,25.68,55.61,6.56,212.09,7.02
2025-04-22 21:00:00,SOLAR-08,0.1302,25.28,32.73,43.72,7.94,153.17,11.09
2025-04-22 22:00:00,SOLAR-08,0.4374,0.0,27.99,52.7,3.61,199.96,4.74
2025-04-22 23:00:00,SOLAR-08,0.2381,15.28,27.76,45.23,3.6,129.74,5.42
2025-04-23 00:00:00,SOLAR-08,0.34,0.0,27.54,55.44,3.77,134.79,4.67
2025-04-23 01:00:00,SOLAR-08,0.5453,26.03,25.23,49.07,2.22,171.61,3.45
2025-04-23 02:00:00,SOLAR-08,0.3695,0.74,28.54,46.66,3.79,184.56,7.5
2025-04-23 03:00:00,SOLAR-08,0.4256,40.97,24.8,56.06,3.84,173.2,6.05
2025-04-23 04:00:00,SOLAR-08,0.3767,34.71,25.2,57.05,6.47,181.89,8.66
2025-04-23 05:00:00,SOLAR-08,0.3284,3.05,30.36,57.2,4.53,170.71,4.37
2025-04-23 06:00:00,SOLAR-08,0.2823,0.0,27.91,56.45,0.94,158.43,3.91
2025-04-23 07:00:00,SOLAR-08,0.244,77.47,29.73,52.43,4.11,192.66,5.47
2025-04-23 08:00:00,SOLAR-08,0.3841,292.13,29.84,45.81,4.11,179.68,5.38
2025-04-23 09:00:00,SOLAR-08,0.2122,489.89,31.21,55.32,5.4,155.99,5.67
2025-04-23 10:00:00,SOLAR-08,0.2636,589.88,33.09,42.17,5.01,177.44,6.33
2025-04-23 11:00:00,SOLAR-08,0.2175,769.24,35.06,39.87,8.81,97.67,7.82
2025-04-23 12:00:00,SOLAR-08,0.1704,813.45,34.65,45.04,6.27,211.42,8.0
2025-04-23 13:00:00,SOLAR-08,0.0156,945.79,36.45,46.46,7.53,186.33,7.2
2025-04-23 14:00:00,SOLAR-08,0.2478,580.15,36.06,45.95,6.2,160.77,6.23
2025-04-23 15:00:00,SOLAR-08,0.0938,629.0,35.71,48.21,6.59,141.06,8.0
2025-04-23 16:00:00,SOLAR-08,0.2262,355.37,31.37,57.89,6.01,191.92,7.44
2025-04-23 17:00:00,SOLAR-08,0.2201,181.1,34.11,43.21,7.51,161.0,7.19
2025-04-23 18:00:00,SOLAR-08,0.2949,0.0,29.15,41.13,6.86,153.32,8.25
2025-04-23 19:00:00,SOLAR-08,0.32,0.0,28.52,60.51,6.45,171.79,7.83
2025-04-23 20:00:00,SOLAR-08,0.2223,0.0,30.02,43.96,4.73,161.93,6.41
2025-04-23 21:00:00,SOLAR-08,0.3925,0.0,26.3,59.88,7.16,184.0,8.97
2025-04-23 22:00:00,SOLAR-08,0.4578,17.25,26.7,55.13,5.74,248.6,5.17
